20170810034434!Mitsubishi_F-2_in_flight_23_(cropped).jpg,1.0245739e-05,1.5368609e-05,0.00044697037,0.00016777398,3.842152e-06,0.0,0.00046361968,6.5316584e-05,0.0,0.00024205558,4.9947976e-05,0.0,3.842152e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.921076e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.842152e-06,1.1526457e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5614347e-06,2.0491478e-05,1.0245739e-05,0.0,6.4035867e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.275515e-05,0.0012397344,0.0032325306,0.00028431925,9.861524e-05,0.0038459941,8.965021e-06,0.0,0.99990857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00045721608,0.0023949414,0.011673738,0.0017840393,0.00018570402,0.0010066439,6.403587e-05,0.0001395982,1.7930042e-05,5.5070846e-05,2.94565e-05,0.0,3.842152e-05,0.0,0.0,3.842152e-05,0.0,0.0,2.0491478e-05,0.0,0.0,8.965021e-06,0.0,0.0,3.842152e-06,0.0,0.0,1.2807174e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0004418475,0.00018570402,0.0016457218,0.0016559676,4.0982955e-05,0.0,0.000294565,5.8913e-05,0.0,0.00012422958,1.7930042e-05,0.0,1.921076e-05,0.0,0.0,1.2807174e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00011654528,2.0491478e-05,0.0012256465,0.0009810295,2.5614347e-06,0.0,0.0008401506,0.00016265111,0.0,0.0001472825,1.5368609e-05,0.0,1.2807174e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.653227e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.653227e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.6330676e-06,0.00011939522,0.0,2.653227e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.704438e-05,0.0004125768,1.0612908e-05,0.00019368557,1.4592749e-05,3.5818564e-05,7.561697e-05,0.0,1.0612908e-05,1.3266135e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3266135e-05,0.00032900015,7.959681e-06,0.0001273549,0.00031971387,3.5818564e-05,0.00042318972,0.99941754,1.5919362e-05,0.010793327,0.011009566,2.653227e-06,0.0176161,0.024721444,8.3576655e-05,0.0012324239,0.0004935002,0.00016980653,0.00021889123,0.0,0.0001764396,9.5516174e-05,0.0,9.5516174e-05,1.9899202e-05,0.0,4.7758087e-05,5.306454e-06,0.0,2.7858885e-05,0.0,0.0,1.1939522e-05,0.0,0.0,0.0,0.0,0.0005107462,0.0,6.6330676e-06,0.0004895204,0.0,7.429036e-05,0.000291855,0.0,0.0014566217,5.704438e-05,7.959681e-06,0.00035022598,3.9798406e-06,6.235084e-05,3.5818564e-05,0.0,7.031052e-05,3.316534e-05,0.0,2.9185498e-05,9.286295e-06,0.0,1.0612908e-05,0.0,0.0,3.9798406e-06,0.0,0.0,1.3266135e-06,0.0,0.0,1.3266135e-06,0.0,0.0,0.0,0.0,3.9798406e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00019120684,1.3371108e-06,0.0,0.0015416888,6.685554e-06,0.0,0.0010215526,1.3371108e-06,0.0,0.00011766575,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.348443e-06,0.0,0.0,1.3371108e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2033997e-05,1.3371108e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.5461766e-05,0.0,1.2033997e-05,9.3597755e-06,0.0,0.0,9.3597755e-06,0.0,0.0,6.685554e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.6742217e-05,2.6742216e-06,2.8079327e-05,0.00064849877,6.15071e-05,0.004496704,0.0004051446,0.00024067995,0.9998674,0.0012916491,0.00084104267,0.0024054623,0.0035192757,0.0016459834,0.0066293953,0.0016031959,0.0015189579,0.0027691564,0.00052548456,6.685554e-05,0.0,0.0001604533,4.0113323e-06,0.0,6.8192654e-05,1.3371108e-06,0.0,1.4708219e-05,0.0,0.0,5.348443e-06,0.0,0.0,0.0,0.0,0.0,0.0010843968,7.2203984e-05,0.00020190373,0.0032919669,0.0005589123,0.0022048957,0.0072431294,0.00077552424,0.0020939156,0.004273406,0.0006939605,0.00040380747,0.0018238191,0.00065518427,6.15071e-05,0.00082232314,0.00033695193,0.0,0.0003690426,0.00020457795,0.0,0.00020591506,7.0866874e-05,0.0,0.00010162042,1.3371108e-05,0.0,3.342777e-05,1.3371108e-06,0.0,1.2033997e-05,0.0,0.0,4.0113323e-06,0.0,0.0,0.0005776319,0.00020457795,2.4067995e-05,0.0048283073,0.00042520123,2.5405105e-05,0.0037265278,4.0113326e-05,0.0,0.00080761494,4.94731e-05,0.0,0.00016981307,3.8776212e-05,0.0,0.00011632864,2.2730883e-05,0.0,4.679888e-05,4.0113323e-06,0.0,1.3371108e-05,0.0,0.0,1.3371108e-06,0.0,0.0,1.3371108e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0014333827,6.15071e-05,5.348443e-06,0.0044365334,8.824931e-05,0.0,0.0014721589,6.685554e-06,0.0,0.0002460284,1.3371108e-06,0.0,2.9416438e-05,0.0,0.0,3.075355e-05,0.0,0.0,1.2033997e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02654059,0.0,0.0,0.99964774,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00018048771,0.0,0.0,1.2710402e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0014365448,0.0011795515,0.005044787,0.0033877655,0.0016515098,0.00043199694,0.0017355666,0.00038790156,9.783663e-05,0.0004940061,0.00028868695,5.3052256e-05,7.7166915e-05,8.612379e-05,5.7875186e-05,4.822932e-05,8.474581e-05,7.303298e-05,2.6181633e-05,9.163572e-05,0.00010541552,1.1023845e-05,8.819076e-05,0.0001564008,6.8899035e-06,7.5099946e-05,0.00022943378,2.0669709e-06,3.5138506e-05,0.00027284017,5.5119226e-06,1.6535767e-05,0.00015019989,8.956874e-06,2.7559614e-05,7.5788935e-06,0.00019705124,0.00024390257,0.0011891973,8.267884e-05,0.00018464941,1.2401826e-05,1.7224758e-05,1.0334855e-05,2.0669709e-06,3.4449517e-06,3.4449517e-06,1.3779807e-06,6.889903e-07,2.0669709e-06,6.889903e-07,6.889903e-07,1.3779807e-06,1.3779807e-06,1.3779807e-06,0.0,1.1712836e-05,1.3779807e-06,0.0,1.3779807e-05,0.0,0.0,1.44687965e-05,0.0,0.0,4.065043e-05,0.0,0.0,2.0669709e-06,0.0,0.0,0.0,8.061187e-05,0.000110238456,0.00050227396,6.0631148e-05,7.7855904e-05,0.0,4.1339417e-06,0.0,0.0,6.889903e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00025217046,0.00018464941,0.0006517848,0.00013435312,0.00030453372,1.3779807e-05,8.198985e-05,0.0001853384,0.0,5.0985283e-05,7.5788935e-06,0.0,1.3779807e-05,0.0,0.0,5.5119226e-06,0.0,0.0,3.4449517e-06,0.0,0.0,1.3779807e-06,0.0,0.0,0.0,0.0,0.0,1.3779807e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0003775667,0.001495109,0.004721651,0.0022626442,0.00305705,0.010369994,0.003134906,0.0074417847,0.9819938,0.018872134,0.05843189,0.032295045,0.04396034,0.07594809,0.057670556,0.096535124,0.03700567,0.023625478,0.07741771,0.008374677,0.00027421815,0.007670529,0.00042579602,3.2382544e-05,0.00086537184,4.202841e-05,3.7894468e-05,0.00039410248,4.822932e-06,0.0,0.00019636225,0.0,0.0,0.00035689698,0.0,0.0,0.004326859,0.0049944906,0.01153921,0.010757206,0.0055897785,0.0041428986,0.020559471,0.004710627,0.0013628228,0.022220626,0.0036661176,0.00027284017,0.024243502,0.0015419604,2.8937593e-05,0.012565806,0.00057461794,1.0334855e-05,0.0024638295,0.00026801723,1.44687965e-05,0.00064558396,7.5099946e-05,1.5157787e-05,0.0004202841,2.7559614e-05,0.0,0.00023839065,2.0669709e-06,0.0,0.0001067935,0.0,0.0,0.00014744393,0.0,0.0,0.0036137542,0.0022881369,0.0021716976,0.008688168,0.0013669569,0.00015915677,0.003056361,0.000426485,6.269812e-05,0.0012704981,7.5099946e-05,0.0,0.00048780514,6.8899035e-06,0.0,0.00020807509,6.889903e-07,0.0,6.821004e-05,0.0,0.0,2.4803652e-05,0.0,0.0,6.8899035e-06,0.0,0.0,4.822932e-06,0.0,0.0,6.889903e-07,0.0,0.0,1.3779807e-06,0.0,0.0,0.003636491,0.0024596956,0.0018588959,0.004988979,0.0015109557,0.00022392186,0.0014427458,0.00025492642,0.00010197057,0.0005050299,0.00016880262,0.00010817148,0.00015295585,8.681278e-05,0.00011988432,0.00012470725,6.40761e-05,0.00026250532,0.00014813292,6.200913e-05,0.0012346706,4.478437e-05,5.994216e-05,0.0005567042,2.3425671e-05,9.99036e-05,2.3425671e-05,2.7559613e-06,0.00011988432,1.860274e-05,6.889903e-07,1.30908165e-05,1.0334855e-05,1.3779807e-06,3.4449517e-06,2.0669709e-06
